,Price,N_rooms,Surface_m2,Link,Zone,Price_per_m2
169,790,1,16.0,"https://www.seloger.com/annonces/locations/appartement/paris-20eme-75/saint-blaise/164322205.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,49.375
170,990,1,46.36,"https://www.seloger.com/annonces/locations/appartement/paris-17eme-75/epinettes-bessieres/164326695.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,21.354616048317514
171,938,1,17.24,"https://www.seloger.com/annonces/locations/appartement/paris-17eme-75/legendre-levis/164389121.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,54.40835266821346
172,983,2,47.2,"https://www.seloger.com/annonces/locations/appartement/paris-19eme-75/pont-de-flandre/164416915.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,20.826271186440678
173,910,2,30.9,"https://www.seloger.com/annonces/locations/appartement/paris-18eme-75/clignancourt-jules-joffrin/164519695.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,29.449838187702266
174,1164,3,62.0,"https://www.seloger.com/annonces/locations/appartement/paris-18eme-75/charles-hermite-evangile/154321417.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,18.774193548387096
175,950,1,23.0,"https://www.seloger.com/annonces/locations/appartement/paris-18eme-75/clignancourt-jules-joffrin/160591579.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,41.30434782608695
176,950,1,25.0,"https://www.seloger.com/annonces/locations/appartement/paris-17eme-75/ternes-maillot/162057195.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,38.0
177,940,2,41.0,"https://www.seloger.com/annonces/locations/appartement/paris-18eme-75/clignancourt-jules-joffrin/163360479.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,22.926829268292682
178,950,1,24.9,"https://www.seloger.com/annonces/locations/appartement/paris-19eme-75/manin-jaures/163434601.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,38.152610441767074
179,730,1,12.27,"https://www.seloger.com/annonces/locations/appartement/paris-17eme-75/batignolles-cardinet/163620307.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,59.49470252648737
180,986,1,32.0,"https://www.seloger.com/annonces/locations/appartement/paris-18eme-75/goutte-d-or-chateau-rouge/163744309.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,30.8125
181,730,1,12.27,"https://www.seloger.com/annonces/locations/appartement/paris-17eme-75/batignolles-cardinet/163620307.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,59.49470252648737
182,986,1,32.0,"https://www.seloger.com/annonces/locations/appartement/paris-18eme-75/goutte-d-or-chateau-rouge/163744309.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,30.8125
183,895,1,27.0,"https://www.seloger.com/annonces/locations/appartement/paris-18eme-75/clignancourt-jules-joffrin/163777229.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,33.148148148148145
184,950,1,29.0,"https://www.seloger.com/annonces/locations/appartement/paris-20eme-75/telegraphe-pelleport-saint-fargeau/163839237.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,32.758620689655174
185,930,2,31.3,"https://www.seloger.com/annonces/locations/appartement/paris-17eme-75/epinettes-bessieres/164120227.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,29.712460063897762
186,750,1,20.0,"https://www.seloger.com/annonces/locations/appartement/paris-20eme-75/gambetta/164484351.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,37.5
187,1190,2,41.82,"https://www.seloger.com/annonces/locations/appartement/paris-20eme-75/gambetta/164497683.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,28.455284552845526
188,667,1,22.3,"https://www.seloger.com/annonces/locations/appartement/paris-20eme-75/plaine/164498085.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,29.91031390134529
189,790,1,24.05,"https://www.seloger.com/annonces/locations/appartement/paris-20eme-75/saint-blaise/164498547.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,32.84823284823285
190,1000,1,26.0,"https://www.seloger.com/163888243/detail.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail_boost_extend",ParisNord,38.46153846153846
191,1164,3,62.0,"https://www.seloger.com/annonces/locations/appartement/paris-18eme-75/charles-hermite-evangile/154321417.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,18.774193548387096
192,954,1,26.01,"https://www.seloger.com/annonces/locations/appartement/paris-20eme-75/plaine/162777015.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,36.67820069204152
193,721,1,16.52,"https://www.seloger.com/annonces/locations/appartement/paris-20eme-75/gambetta/162861357.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,43.64406779661017
194,1175,1,33.17,"https://www.seloger.com/annonces/locations/appartement/paris-17eme-75/162862257.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,35.42357552004823
195,883,1,18.0,"https://www.seloger.com/annonces/locations/appartement/paris-18eme-75/la-chapelle-marx-dormoy/163440979.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,49.05555555555556
196,950,1,24.9,"https://www.seloger.com/annonces/locations/appartement/paris-19eme-75/manin-jaures/163434601.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,38.152610441767074
197,891,1,27.46,"https://www.seloger.com/annonces/locations/appartement/paris-17eme-75/la-fourche-guy-moquet/163834753.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,32.44719592134013
198,850,1,22.37,"https://www.seloger.com/annonces/locations/appartement/paris-20eme-75/pere-lachaise-reunion/164073841.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,37.99731783638802
199,951,1,25.65,"https://www.seloger.com/annonces/locations/appartement/paris-18eme-75/grandes-carrieres-clichy/164134739.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,37.07602339181287
200,1080,1,26.05,"https://www.seloger.com/annonces/locations/appartement/paris-17eme-75/courcelles-wagram/164223149.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,41.45873320537428
201,999,2,34.71,"https://www.seloger.com/annonces/locations/appartement/paris-18eme-75/clignancourt-jules-joffrin/164223491.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,28.78133102852204
202,991,2,31.76,"https://www.seloger.com/annonces/locations/appartement/paris-18eme-75/la-chapelle-marx-dormoy/164254449.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,31.202770780856422
203,840,1,22.0,"https://www.seloger.com/annonces/locations/appartement/paris-20eme-75/saint-blaise/164476651.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,38.18181818181818
204,1083,2,38.24,"https://www.seloger.com/annonces/locations/appartement/paris-18eme-75/goutte-d-or-chateau-rouge/164509957.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,28.32112970711297
205,920,1,30.32,"https://www.seloger.com/annonces/locations/appartement/paris-18eme-75/goutte-d-or-chateau-rouge/164510527.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,30.34300791556728
206,895,1,14.51,"https://www.seloger.com/annonces/locations/appartement/paris-17eme-75/batignolles-cardinet/164512279.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,61.6815988973122
207,1083,2,38.24,"https://www.seloger.com/annonces/locations/appartement/paris-18eme-75/goutte-d-or-chateau-rouge/164509957.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,28.32112970711297
208,1018,1,26.0,"https://www.seloger.com/annonces/locations/appartement/paris-17eme-75/champerret-berthier/164534879.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,39.15384615384615
209,700,1,18.25,"https://www.seloger.com/annonces/locations/appartement/paris-19eme-75/bas-belleville/164262961.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,38.35616438356164
210,875,1,21.0,"https://www.seloger.com/annonces/locations/appartement/paris-18eme-75/164262975.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,41.666666666666664
211,743,1,20.0,"https://www.seloger.com/annonces/locations/appartement/paris-17eme-75/legendre-levis/164297983.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,37.15
212,1090,1,29.65,"https://www.seloger.com/annonces/locations/appartement/paris-19eme-75/flandre-aubervilliers/164301089.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,36.76222596964587
213,1000,1,30.0,"https://www.seloger.com/annonces/locations/appartement/paris-17eme-75/pereire-malesherbes/164329485.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,33.333333333333336
214,1132,2,35.0,"https://www.seloger.com/annonces/locations/appartement/paris-19eme-75/bassin-de-la-villette/164368071.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,32.34285714285714
215,790,1,25.0,"https://www.seloger.com/annonces/locations/appartement/paris-18eme-75/grandes-carrieres-clichy/164368849.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,31.6
216,1000,1,26.0,"https://www.seloger.com/163888243/detail.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail_boost_extend",ParisNord,38.46153846153846
217,960,2,32.74,"https://www.seloger.com/annonces/locations/appartement/paris-19eme-75/buttes-chaumont/164369221.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,29.321930360415394
218,895,2,30.0,"https://www.seloger.com/annonces/locations/appartement/paris-20eme-75/gambetta/164371381.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,29.833333333333332
219,840,1,22.0,"https://www.seloger.com/annonces/locations/appartement/paris-20eme-75/saint-blaise/164476651.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,38.18181818181818
220,895,2,25.16,"https://www.seloger.com/annonces/locations/appartement/paris-18eme-75/clignancourt-jules-joffrin/164507617.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,35.57233704292528
221,846,1,27.4,"https://www.seloger.com/annonces/locations/appartement/paris-18eme-75/goutte-d-or-chateau-rouge/164508351.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,30.875912408759127
222,814,1,28.66,"https://www.seloger.com/annonces/locations/appartement/paris-20eme-75/pere-lachaise-reunion/164508685.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,28.40195394277739
223,895,1,14.51,"https://www.seloger.com/annonces/locations/appartement/paris-17eme-75/batignolles-cardinet/164512279.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,61.6815988973122
224,920,1,30.32,"https://www.seloger.com/annonces/locations/appartement/paris-18eme-75/goutte-d-or-chateau-rouge/164510527.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,30.34300791556728
225,867,1,30.27,"https://www.seloger.com/annonces/locations/appartement/paris-19eme-75/flandre-aubervilliers/164539337.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,28.642220019821607
226,767,1,21.0,"https://www.seloger.com/annonces/locations/appartement/paris-17eme-75/la-fourche-guy-moquet/164541999.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,36.523809523809526
227,805,2,21.0,"https://www.seloger.com/annonces/locations/appartement/paris-19eme-75/flandre-aubervilliers/164557455.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,38.333333333333336
228,614,1,14.41,"https://www.seloger.com/annonces/locations/appartement/paris-18eme-75/montmartre/100843227.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,42.60929909784871
229,600,1,13.0,"https://www.seloger.com/annonces/locations/appartement/paris-17eme-75/la-fourche-guy-moquet/141768631.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,46.15384615384615
230,909,1,20.0,"https://www.seloger.com/annonces/locations/appartement/paris-17eme-75/legendre-levis/130407993.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,45.45
231,770,1,16.0,"https://www.seloger.com/annonces/locations/appartement/paris-20eme-75/telegraphe-pelleport-saint-fargeau/130586501.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,48.125
232,1057,2,52.0,"https://www.seloger.com/annonces/locations/appartement/paris-20eme-75/saint-blaise/159189683.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,20.326923076923077
233,999,1,37.0,"https://www.seloger.com/annonces/locations/appartement/paris-20eme-75/gambetta/160546107.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,27.0
234,1200,2,42.0,"https://www.seloger.com/annonces/locations/appartement/paris-18eme-75/montmartre/161302637.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,28.571428571428573
235,560,1,9.73,"https://www.seloger.com/annonces/locations/appartement/paris-17eme-75/pereire-malesherbes/161967885.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,57.55395683453237
236,1190,1,17.0,"https://www.seloger.com/annonces/locations/appartement/paris-17eme-75/courcelles-wagram/163153873.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,70.0
237,529,1,12.0,"https://www.seloger.com/annonces/locations/appartement/paris-17eme-75/champerret-berthier/163199029.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,44.083333333333336
238,1090,1,25.0,"https://www.seloger.com/annonces/locations/appartement/paris-17eme-75/epinettes-bessieres/163540401.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,43.6
239,1090,2,30.0,"https://www.seloger.com/annonces/locations/appartement/paris-18eme-75/clignancourt-jules-joffrin/163770829.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,36.333333333333336
240,1030,1,21.0,"https://www.seloger.com/annonces/locations/appartement/paris-17eme-75/la-fourche-guy-moquet/163961421.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,49.04761904761905
241,817,1,25.03,"https://www.seloger.com/annonces/locations/appartement/paris-20eme-75/telegraphe-pelleport-saint-fargeau/163966553.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,32.640831002796645
242,1000,1,26.0,"https://www.seloger.com/163888243/detail.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail_boost_extend",ParisNord,38.46153846153846
243,950,2,25.0,"https://www.seloger.com/annonces/locations/appartement/paris-19eme-75/secretan/163979219.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,38.0
244,1180,2,30.0,"https://www.seloger.com/annonces/locations/appartement/paris-19eme-75/danube-porte-des-lilas/164009359.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,39.333333333333336
245,950,1,27.0,"https://www.seloger.com/annonces/locations/appartement/paris-18eme-75/charles-hermite-evangile/164188607.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,35.18518518518518
246,1025,1,26.45,"https://www.seloger.com/annonces/locations/appartement/paris-18eme-75/la-chapelle-marx-dormoy/164200057.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,38.752362948960304
247,955,2,30.0,"https://www.seloger.com/annonces/locations/appartement/paris-19eme-75/manin-jaures/164268825.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,31.833333333333332
248,1175,2,40.0,"https://www.seloger.com/annonces/locations/appartement/paris-17eme-75/la-fourche-guy-moquet/164248179.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,29.375
249,645,1,17.0,"https://www.seloger.com/annonces/locations/appartement/paris-20eme-75/belleville/164280273.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,37.94117647058823
250,902,1,34.48,"https://www.seloger.com/annonces/locations/appartement/paris-19eme-75/buttes-chaumont/164283175.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,26.160092807424597
251,1190,2,38.0,"https://www.seloger.com/annonces/locations/appartement/paris-20eme-75/telegraphe-pelleport-saint-fargeau/164277349.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,31.31578947368421
252,1200,1,30.0,"https://www.seloger.com/annonces/locations/appartement/paris-17eme-75/champerret-berthier/164284957.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,40.0
253,815,1,24.0,"https://www.seloger.com/annonces/locations/appartement/paris-18eme-75/montmartre/164309519.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,33.958333333333336
254,887,1,26.53,"https://www.seloger.com/annonces/locations/appartement/paris-17eme-75/ternes-maillot/164342331.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,33.43384847342631
255,1199,2,32.0,"https://www.seloger.com/annonces/locations/appartement/paris-18eme-75/clignancourt-jules-joffrin/164345755.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,37.46875
256,1155,2,51.8,"https://www.seloger.com/annonces/locations/appartement/paris-19eme-75/bassin-de-la-villette/161003421.htm?projects=1&types=2,1&natures=1&places=[{ci:750117}|{ci:750118}|{ci:750119}|{ci:750120}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisNord,22.2972972972973
