,Price,N_rooms,Surface_m2,Link,Zone,Price_per_m2
168,1160,2,46.35,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/mouton-duvernet/164440599.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,25.026968716289105
169,1080,1,16.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/dupleix-motte-picquet/164476583.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,67.5
170,1129,2,38.37,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/emeriau-zola/164509531.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,29.424029189470943
171,1195,2,35.0,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/mouton-duvernet/164512135.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,34.142857142857146
172,700,1,16.86,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/cambronne-garibaldi/164511559.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,41.518386714116254
173,910,1,26.08,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/didot-porte-de-vanves/164259779.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,34.89263803680982
174,1050,1,27.06,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/vaugirard-parc-des-expositions/164260577.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,38.80266075388027
175,1200,2,40.0,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/jean-moulin-porte-d-orleans/164366753.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,30.0
176,854,2,39.02,"https://www.seloger.com/annonces/locations/appartement/paris-12eme-75/vallee-de-fecamp/164412029.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,21.88621219887237
177,1145,2,50.0,"https://www.seloger.com/annonces/locations/appartement/paris-13eme-75/olympiades-choisy/164477907.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,22.9
178,750,1,12.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/dupleix-motte-picquet/164508023.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,62.5
179,920,2,26.0,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/pernety/164506037.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,35.38461538461539
180,550,1,13.0,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/pernety/164511009.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,42.30769230769231
181,1000,1,25.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/160119583.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,40.0
182,815,1,21.1,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/alleray-procession/115565317.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,38.62559241706161
183,890,1,20.0,"https://www.seloger.com/annonces/locations/appartement/paris-13eme-75/patay-massena/162406485.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,44.5
184,1200,1,27.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/saint-lambert/162738901.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,44.44444444444444
185,893,1,31.71,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/162739047.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,28.161463260801007
186,1190,2,41.79,"https://www.seloger.com/annonces/locations/appartement/paris-13eme-75/dunois-bibliotheque-jeanne-d-arc/162828185.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,28.47571189279732
187,1150,2,38.0,"https://www.seloger.com/annonces/locations/appartement/paris-12eme-75/aligre-gare-de-lyon/163541687.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,30.263157894736842
188,908,2,30.84,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/dupleix-motte-picquet/163584987.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,29.442282749675744
189,1030,1,20.0,"https://www.seloger.com/annonces/locations/appartement/paris-13eme-75/olympiades-choisy/164014251.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,51.5
190,838,1,25.81,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/mouton-duvernet/164245281.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,32.4680356450988
191,585,1,10.0,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/pernety/164249951.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,58.5
192,989,2,32.65,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/emeriau-zola/164273597.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,30.290964777947934
193,1148,2,39.5,"https://www.seloger.com/annonces/locations/appartement/paris-13eme-75/salpetriere-austerlitz/164269939.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,29.063291139240505
194,950,1,28.02,"https://www.seloger.com/annonces/locations/appartement/paris-12eme-75/vallee-de-fecamp/164270105.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,33.90435403283369
195,1200,2,32.52,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/pernety/164270429.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,36.90036900369003
196,1063,1,33.0,"https://www.seloger.com/annonces/locations/appartement/paris-13eme-75/buttes-aux-cailles-glaciere/164278131.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,32.21212121212121
197,894,1,24.0,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/raspail-montparnasse/164282885.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,37.25
198,1115,1,32.61,"https://www.seloger.com/annonces/locations/appartement/paris-12eme-75/nation-picpus/164308561.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,34.19196565470715
199,995,1,29.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/pasteur-montparnasse/164317763.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,34.310344827586206
200,1150,2,36.0,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/montsouris-dareau/164310083.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,31.944444444444443
201,995,1,29.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/pasteur-montparnasse/164317763.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,34.310344827586206
202,926,2,31.23,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/didot-porte-de-vanves/164348727.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,29.650976625040027
203,990,2,26.44,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/didot-porte-de-vanves/164345661.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,37.443267776096825
204,880,1,24.67,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/cambronne-garibaldi/164355917.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,35.670855289825695
205,1175,2,30.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/vaugirard-parc-des-expositions/164350917.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,39.166666666666664
206,850,1,20.37,"https://www.seloger.com/annonces/locations/appartement/paris-12eme-75/164394439.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,41.72803141875307
207,890,1,20.0,"https://www.seloger.com/annonces/locations/appartement/paris-13eme-75/patay-massena/162406485.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,44.5
208,893,1,31.71,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/162739047.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,28.161463260801007
209,1200,1,27.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/saint-lambert/162738901.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,44.44444444444444
210,910,1,29.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/georges-brassens/162760245.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,31.379310344827587
211,1190,2,41.79,"https://www.seloger.com/annonces/locations/appartement/paris-13eme-75/dunois-bibliotheque-jeanne-d-arc/162828185.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,28.47571189279732
212,720,1,18.0,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/pernety/163277905.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,40.0
213,1085,2,36.99,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/alleray-procession/163315549.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,29.332251959989186
214,1085,1,29.77,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/georges-brassens/163396509.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,36.44608666442728
215,990,1,30.79,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/mouton-duvernet/163450677.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,32.15329652484573
216,880,1,23.0,"https://www.seloger.com/annonces/locations/appartement/paris-13eme-75/nationale-deux-moulins/163465269.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,38.26086956521739
217,975,2,32.66,"https://www.seloger.com/annonces/locations/appartement/paris-12eme-75/bois-de-vincennes/163748993.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,29.853031230863444
218,1080,1,29.77,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/georges-brassens/163800205.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,36.27813234800134
219,1130,2,40.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/georges-brassens/163841793.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,28.25
220,855,1,22.06,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/saint-lambert/163842507.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,38.75793291024479
221,1200,2,35.27,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/violet-commerce/163850027.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,34.023249220300535
222,644,1,17.4,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/jean-moulin-porte-d-orleans/164424359.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,37.01149425287357
223,973,1,32.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/georges-brassens/164421783.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,30.40625
224,890,1,22.49,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/georges-brassens/164452831.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,39.5731436193864
225,1010,2,30.0,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/pernety/164479479.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,33.666666666666664
226,890,1,24.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/georges-brassens/164479483.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,37.083333333333336
227,760,1,20.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/cambronne-garibaldi/164487425.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,38.0
228,953,1,32.1,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/alleray-procession/164488501.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,29.68847352024922
229,955,2,33.43,"https://www.seloger.com/annonces/locations/appartement/paris-12eme-75/aligre-gare-de-lyon/164493827.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,28.567155249775652
230,1190,2,43.0,"https://www.seloger.com/annonces/locations/appartement/paris-13eme-75/buttes-aux-cailles-glaciere/164494859.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,27.674418604651162
231,850,1,16.15,"https://www.seloger.com/annonces/locations/appartement/paris-12eme-75/aligre-gare-de-lyon/164496511.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,52.631578947368425
232,505,1,12.03,"https://www.seloger.com/annonces/locations/appartement/paris-12eme-75/vallee-de-fecamp/164497611.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,41.97838736492103
233,895,1,26.32,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/citroen-boucicaut/164520781.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,34.004559270516715
234,900,1,19.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/cambronne-garibaldi/164521139.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,47.36842105263158
235,690,1,12.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/dupleix-motte-picquet/164522921.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,57.5
236,1067,2,42.48,"https://www.seloger.com/annonces/locations/appartement/paris-13eme-75/dunois-bibliotheque-jeanne-d-arc/164546265.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,25.117702448210924
237,868,1,26.16,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/pernety/164549215.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,33.18042813455657
238,1200,2,33.0,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/alleray-procession/162869093.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,36.36363636363637
239,1110,1,30.3,"https://www.seloger.com/annonces/locations/appartement/paris-13eme-75/bievres-sud-tolbiac/162947173.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,36.633663366336634
240,1030,1,31.26,"https://www.seloger.com/annonces/locations/appartement/paris-13eme-75/dunois-bibliotheque-jeanne-d-arc/162963387.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,32.94945617402431
241,1081,2,40.56,"https://www.seloger.com/annonces/locations/appartement/paris-12eme-75/nation-picpus/163232743.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,26.65187376725838
242,790,1,19.89,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/montsouris-dareau/163552271.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,39.71845148315737
243,900,1,19.82,"https://www.seloger.com/annonces/locations/appartement/paris-12eme-75/jardin-de-reuilly/163925595.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,45.40867810292634
244,953,1,36.3,"https://www.seloger.com/annonces/locations/appartement/paris-12eme-75/vallee-de-fecamp/164165071.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,26.253443526170802
245,549,1,12.43,"https://www.seloger.com/annonces/locations/appartement/paris-12eme-75/aligre-gare-de-lyon/164176519.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,44.167337087691074
246,800,1,22.3,"https://www.seloger.com/annonces/locations/appartement/paris-12eme-75/bois-de-vincennes/161821579.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,35.874439461883405
247,965,1,33.27,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/alleray-procession/162491569.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,29.005109708446046
248,1118,2,34.4,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/mouton-duvernet/162580061.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,32.5
249,1140,2,40.24,"https://www.seloger.com/annonces/locations/appartement/paris-13eme-75/dunois-bibliotheque-jeanne-d-arc/163554101.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,28.330019880715703
250,1030,1,26.0,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/montsouris-dareau/163613903.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,39.61538461538461
251,755,1,22.6,"https://www.seloger.com/annonces/locations/appartement/paris-15eme-75/violet-commerce/163878627.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,33.4070796460177
252,780,1,21.0,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/didot-porte-de-vanves/163929351.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,37.142857142857146
253,1180,2,45.89,"https://www.seloger.com/annonces/locations/appartement/paris-12eme-75/bel-air-nord/164120223.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,25.71366310743081
254,1006,1,30.8,"https://www.seloger.com/annonces/locations/appartement/paris-13eme-75/bievres-sud-tolbiac/164172953.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,32.66233766233766
255,995,2,32.0,"https://www.seloger.com/annonces/locations/appartement/paris-14eme-75/164259781.htm?projects=1&types=2,1&natures=1&places=[{ci:750112}|{ci:750113}|{ci:750114}|{ci:750115}]&price=NaN/1200&enterprise=0&qsVersion=1.0&m=search_to_detail",ParisSud,31.09375
